"points","date","value","x","y","valuePrec1","valuePrec2","neighbours1value","neighbours1valuePrec1","neighbours1valuePrec2","neighbours2value","neighbours2valuePrec1","neighbours2valuePrec2","neighbours3value","neighbours3valuePrec1","neighbours3valuePrec2"
"point323",2013-11-01,0,2717.92200000002,5781.81099999975,722.00997638543,680.550805588316,NA,726.120403624774,684.860419323518,NA,0,0,NA,0,0
"point329",2013-11-01,0,2160.74900000001,5954.87600000016,0,0,NA,0,1.8464219745146,NA,345.098472655972,315.564751889692,NA,183.144838410257,200.668074144425
"point339",2013-11-01,0,2817.47700000001,5978.6660000002,255.111514044199,153.163315935392,NA,651.142843715814,10.3437897050457,NA,0,0,NA,0,0
"point451",2013-11-01,0,2684.45600000001,5666.40500000026,0,0,NA,0,0,NA,722.00997638543,680.550805588316,NA,726.120403624774,684.860419323518
"point440",2013-11-01,0,2753.89500000002,5771.00800000038,726.120403624774,684.860419323518,NA,722.00997638543,680.550805588316,NA,0,0,NA,0,0
"point038",2013-11-01,0,1791.14799999999,5786.95999999996,413.465453779514,391.562254182762,NA,268.204960176082,267.165131369497,NA,0,0,NA,0,0
"point353",2013-11-01,0,2353.54800000001,6145.43900000025,0,0,NA,0,0.169867372046414,NA,395.693915694383,368.124611635916,NA,49.2188657786109,83.6216434978813
"point459",2013-11-01,0,1750.67800000001,5682.31300000008,268.204960176082,267.165131369497,NA,0,0,NA,0,0,NA,78.8858049488652,50.2259389700768
"point332",2013-11-01,0,2422.76899999997,6318.75499999989,0,0,NA,0,0,NA,383.106601604073,402.10565627861,NA,382.721724318051,401.715551382474
"point055",2013-11-01,0,1586.34399999998,6027.46600000001,0,0,NA,0,0,NA,168.81156310331,134.404882735508,NA,174.267620681749,139.58223290393
"point399",2013-11-01,0,2195.516,6461.12600000016,293.29297562556,309.28985239422,NA,12.0463269803971,17.7336132786855,NA,0,16.2281167108753,NA,0,0
"point023",2013-11-01,0,1343.14600000001,8810.0410000002,0,0,NA,0,0,NA,56.522649869033,33.9574235252926,NA,0,0
"point425",2013-11-01,0,2039.14199999999,6492.87100000028,561.072643026909,564.349382340174,NA,569.789634093455,510.580579158517,NA,0,0,NA,0,0
"point307",2013-11-01,0,2341.28999999998,6187.01900000032,49.2188657786109,83.6216434978813,NA,0,0,NA,0,0.169867372046414,NA,395.693915694383,368.124611635916
"point321",2013-11-01,0,2929.967,6033.52300000004,0,0,NA,0,0,NA,255.111514044199,153.163315935392,NA,24.2114354515074,520.797565172943
"point050",2013-11-01,0,2013.62300000002,6493.93699999992,0,0,NA,0,0,NA,561.072643026909,564.349382340174,NA,569.789634093455,510.580579158517
"point692",2013-11-01,0,2410.40000000002,6291.62999999989,382.721724318051,401.715551382474,NA,383.106601604073,402.10565627861,NA,0,0,NA,0,0
"point693",2013-11-01,0,2414.40000000002,6291.62999999989,383.106601604073,402.10565627861,NA,382.721724318051,401.715551382474,NA,0,0,NA,0,0
"point748",2013-11-01,0,3249.40000000002,6194.62999999989,243.915705458898,574.951285546299,NA,258.280307979452,580.282071174491,NA,170.107454990538,107.342705863908,NA,0,0
"point746",2013-11-01,0,3259.40000000002,6194.62999999989,258.280307979452,580.282071174491,NA,243.915705458898,574.951285546299,NA,170.107454990538,107.342705863908,NA,0,0
"point291",2013-11-01,0,1962.69099999999,5663.7620000001,0,0,NA,0,0,NA,322.794374087127,294.951565830579,NA,0,0
"point288",2013-11-01,0,2056.35100000002,5942.37200000044,183.144838410257,200.668074144425,NA,0,0,NA,0,1.8464219745146,NA,200.254293793432,180.30166215416
